movieId,title,genres,imdbId
74161,Charlie Chan in Shanghai (1935),Comedy|Crime|Mystery|Thriller,26199
74164,"Hands of Orlac, The (Orlacs Hände) (1924)",Crime|Horror,15202
74204,Mad Detective (Sun taam) (2007),Action|Crime|Thriller,969269
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,105438
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,1187064
74230,"Perfect Circle, The (Savrseni krug) (1997)",Drama|War,117555
74255,Rampage (1987),Thriller,95958
74257,"Ambulance, The (1990)",Thriller,99026
74261,Cimarron (1960),Drama|Western,53715
74263,Dangerous (1935),Drama,26261
74266,I Never Sang for My Father (1970),Drama,65872
74271,Space Pirate Captain Harlock: Arcadia of My Youth (Waga seishun no Arcadia) (1982),Action|Adventure|Animation|Drama|Sci-Fi,84881
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,1045772
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,92571
74284,Nobody (2009),Comedy,1230155
74287,"Donner Party, The (2009)",Drama|Western,1219336
74297,Electric Shadows (Meng ying tong nian) (2004),Drama,424273
74300,Mistress (1992),Comedy,104892
74302,Extreme Justice (1993),Action|Thriller,106850
74306,"Sun, The (Solntse) (2005)",Drama,439817
74310,Vivacious Lady (1938),Comedy|Romance,30944
74317,Escape from Suburbia: Beyond the American Dream (2007),Documentary,1530487
74319,Dead Ahead: The Exxon Valdez Disaster (1992),Drama,104060
74324,Temple Grandin (2010),Drama,1278469
74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",Comedy|Drama,926759
74332,Me and Him (Ich und Er) (1988),Comedy,93240
74337,Desirée (1954),Drama|Romance,46903
74339,Thank God It's Friday (1978),Comedy|Musical,78382
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,56903
74355,Serious Moonlight (2009),Comedy|Crime|Drama|Romance,1133993
74370,"House of the Devil, The (2009)",Horror|Thriller,1172994
74382,Black Legion (1937),Crime|Drama,27367
74404,"Hero: Love Story of a Spy, The (2003)",Action|Adventure|Drama|Musical|Romance|Thriller|War,347167
74406,Lucky: No Time For Love (2005),Action|Adventure|Drama|Musical|Romance|Thriller|War,449306
74416,Fish Tank (2009),Drama,1232776
74426,Mohabbatein (2000),Drama|Musical|Romance,213890
74428,Absurdistan (2008),Comedy|Romance,1027658
74431,Takva: A Man's Fear of God (2006),Drama,499262
74434,"Wounds, The (Rane) (1998)",Comedy|Crime|Drama|War,165546
74436,Body Bags (1993),Comedy|Horror|Sci-Fi|Thriller,106449
74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",Action|Adventure|Comedy|Drama|Romance,110054
74446,"Hound of the Baskervilles, The (2000)",Crime|Mystery,264695
74448,"Royal Scandal, The (2001)",Crime|Mystery,281173
74450,Valentine's Day (2010),Comedy|Romance,817230
74452,"Wolfman, The (2010)",Horror|Thriller,780653
74456,Babysitter Wanted (2008),Horror|Thriller,819755
74458,Shutter Island (2010),Drama|Mystery|Thriller,1130884
74471,"Sign of Four, The (2001)",Crime|Mystery,270645
74473,"Case of the Whitechapel Vampire, The (2002)",Crime|Mystery,310851
74475,"Headless Woman, The (Mujer sin cabeza, La) (2008)",Drama|Mystery|Thriller,1221141
74478,Yellow (1998),Comedy|Drama,122804
74480,"Other End of the Line, The (2008)",Comedy|Romance,1049405
74484,Bitch Slap (2009),Action|Comedy|Crime|Thriller,1212974
74486,$9.99 (2008),Animation,790799
74488,Ondine (2009),Drama|Fantasy|Romance,1235796
74491,1066 (2009),Action|Adventure|War,1329539
74493,"Steam Experiment, The (2009)",Drama|Thriller,1289437
74504,Letters to Father Jacob (Postia pappi Jaakobille) (2009),Drama,1364487
74506,"Bakery Girl of Monceau, The (La boulangère de Monceau) (1963)",Romance,56884
74508,Persuasion (2007),Drama|Romance,844330
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,1216487
74512,Steal This Film (2006),Documentary,1422757
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,814255
74532,Cop Out (2010),Action|Comedy|Crime,1385867
74538,Mademoiselle (1966),Drama,60648
74541,Trailer Park Boys: Countdown to Liquor Day (2009),Comedy|Crime,1337032
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,1139328
74547,Darling Lili (1970),Drama|War,65611
74553,"Secret of Kells, The (2009)",Animation|Fantasy,485601
74573,"Vicious Kind, The (2009)",Comedy|Drama,1183921
74575,"Secret of Santa Vittoria, The (1969)",Comedy|Drama|War,64952
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,1273678
74582,I Hope They Serve Beer in Hell (2009),Comedy,1220628
74588,Caged (1950),Crime|Drama,42296
74590,"House on 92nd Street, The (1945)",Drama|Film-Noir,37795
74595,Blood Done Sign My Name (2010),Drama,1210039
74613,"Therese Raquin (a.k.a. Adultress, The) (1953)",Crime|Drama|Romance,46429
74619,Mysterious Island (2005),Action|Adventure|Fantasy|Sci-Fi,448965
74621,Dare (2009),Drama,1241316
74624,Agora (2009),Adventure|Drama|Romance,1186830
74630,Tom Thumb (1958),Children|Fantasy|Musical,52427
74641,Singh Is Kinng (2008),Action|Comedy|Crime|Romance,1146325
74647,Motherhood (2009),Comedy,1220220
74649,Shades of Ray (2008),Comedy|Drama|Romance,886531
74653,Shinjuku Incident (San suk si gin) (2009),Crime|Drama|Thriller,1075419
74657,High Life (2009),Comedy|Crime,1143110
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,1247640
74671,Rockaway (2007),Action|Crime|Drama,796355
74673,Fast Lane (2009),Action|Drama,1335992
74675,Pudana Last of the Line (Sukunsa viimeinen) (2010),Drama,1380232
74677,"Yes Men Fix the World, The (2009)",Documentary,1352852
74679,In the Shadow of Doubt (Epäilyksen varjossa) (2010),Documentary,1433856
74681,Pekka ja Pätkä puistotäteinä (1955),Comedy,48481
74683,Mike Bassett: England Manager (2001),Comedy,282744
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,455407
74688,Dear John (2010),Drama|Romance|War,989757
74696,Last Train Home (2009),Documentary|Drama,1512201
74698,Tooth Fairy (2010),Comedy|Fantasy,808510
74701,Of Time and the City (2008),Documentary,1232790
74706,"Commune, La (Paris, 1871) (2000)",Drama|War,257497
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,68519
74731,Eden Log (2007),Horror|Mystery|Sci-Fi|Thriller,1087842
74733,"Trap, The (Klopka) (2007)",Crime|Drama|Thriller,478813
74738,Isolation (2005),Horror|Thriller,446719
74740,Fermat's Room (La habitación de Fermat) (2007),Mystery|Thriller,1016301
74748,Under the Bombs (2007),Drama|War,1094275
74750,[REC]² (2009),Horror|Thriller,1245112
74752,Cabin Fever 2: Spring Fever (2009),Horror|Thriller,961722
74754,"Room, The (2003)",Comedy|Drama|Romance,368226
74760,Killer Bean 2: The Party (2000),Action|Animation|Comedy,307057
74777,"Scarlet Dove, The (Tulipunainen kyyhkynen) (1961)",Drama|Mystery|Thriller,133245
74780,Asfalttilampaat (1968),Drama,62681
74782,On the Threshold (Lars i porten)  (1984),Children|Drama,87587
74787,My Name is Khan (2010),Drama|Romance,1188996
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,1014759
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540
74795,Green Zone (2010),Action|Drama|Thriller|War,947810
74799,"Call of the Wild, The (1935)",Action|Adventure|Drama|Romance|Western,26164
74818,44 Inch Chest (2009),Crime|Drama,914837
74820,"Fall of the Roman Empire, The (1964)",Drama,58085
74827,Ajami (2009),Crime|Drama,1077262
74851,From Paris with Love (2010),Action|Crime,1179034
74857,Strategic Air Command (1955),Action|Drama,48667
74859,"Boy Friend, The (1971)",Comedy|Musical|Romance,66858
74864,Road Trip: Beer Pong (2009),Comedy,1319733
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,1235124
74870,That Sinking Feeling (1980),Comedy,80012
74886,Taras Bulba (1962),Action|Adventure|Drama|Romance|War,56556
74916,Greenberg (2010),Comedy|Drama,1234654
74937,Two-Minute Warning (1976),Drama|Thriller,75359
74944,Brooklyn's Finest (2010),Crime|Drama|Thriller,1210042
74946,She's Out of My League (2010),Comedy,815236
74948,Harry Brown (2009),Crime|Drama|Thriller,1289406
74965,"Dead Outside, The (2008)",Horror|Mystery|Thriller,1206082
74967,"Mysteries of Pittsburgh, The (2008)",Adventure|Comedy|Drama,768218
75335,Never Forever (2007),Drama|Romance,817544
75341,Remember Me (2010),Drama|Romance,1403981
75345,Failan (2001),Drama|Romance,289181
75349,Teenage Caveman (2002),Horror|Sci-Fi|Thriller,283043
75351,"Night Stalker, The (1972)",Horror|Thriller,67490
75362,Skeleton Crew (2009),Horror,1297945
75367,"Cool World, The (1964)",Crime|Drama,56952
75370,Posse (1993),Western,107863
75374,Joy Ride 2: Dead Ahead (2008),Action|Horror|Thriller,1140941
75386,Vinyan (2008),Drama|Horror|Thriller,1029241
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939
75392,MR 73 (a.k.a. The Last Deadly Mission) (2008),Crime|Drama|Thriller,920470
75395,Frozen (2010),Drama|Horror|Thriller,1323045
75397,Torrid Zone (1940),Action|Adventure|Comedy,33175
75402,Rosvo Roope (1949),Drama|Romance,133186
75404,ZMD: Zombies of Mass Destruction (2009),Comedy|Horror,1134674
75406,"Carter, The (2009)",Documentary,1247371
75408,Lupin III: Sweet Lost Night (Rupan Sansei: Sweet Lost Night) (2008),Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller,1259781
75414,Blade of the Ripper (1971),Drama|Horror|Mystery|Romance|Thriller,66412
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401
75421,Girl of Finland (Lapualaismorsian) (1967),Drama,121853
75423,"Devil's Eye, The (Djävulens öga) (1960)",Comedy|Drama|Fantasy,53772
75425,Survival of the Dead (2009),Horror,1134854
75428,"Way You Wanted Me, The (Sellaisena kuin sinä minut halusit) (1944)",Drama|Romance,138792
75434,"Wrestler, The (Painija) (1985)",Comedy|Drama|Fantasy,195972
75436,"Skin, Skin (Käpy selän alla) (1966)",Drama,60613
75438,Nine Dead (2010),Crime|Mystery|Thriller,959329
75440,Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009),Comedy,1386011
75443,Invisible Stripes (1939),Crime|Drama,32636
75446,Little Ashes (2008),Drama,1104083
75803,Our Family Wedding (2010),Comedy,1305583
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919
75808,Dead Man Running (2009),Action|Crime|Drama|Thriller,1311699
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359
75816,Women in Trouble (2009),Comedy,1247704
75818,Afghan Star (2009),Documentary,1334510
75820,I Was A Communist for the FBI (1951),Drama|Film-Noir|Thriller,43665
75823,Combat Shock (1986),Drama|Horror|War,90866
75825,"Card Player, The (Il cartaio) (2004)",Crime|Horror|Mystery|Thriller,330691
75831,"Hollywood Revue of 1929, The (1929)",Musical,19993
75927,Haunted Echoes (2008),Thriller,1053830
75929,Possession (2009),Drama|Horror|Mystery|Romance|Thriller,368563
75938,Deadly Prey (1987),Action|Adventure|War,92848
75940,"Seventh Veil, The (1945)",Drama,38924
75947,Mondo Cane (1962),Documentary,57318
75950,"Egyptian, The (1954)",Drama,46949
75962,"Egg and I, The (1947)",Comedy|Romance,39349
75977,Brass Monkey (1948),Comedy|Crime|Drama|Mystery,40186
75979,"Frightened City, The (1961)",Crime|Drama|Film-Noir,54898
75981,"Who Are you Polly Maggoo (Qui êtes-vous, Polly Maggoo?) (1966)",Comedy,60879
75983,North Face (Nordwand) (2008),Adventure|Drama,844457
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424
75990,"Apprenticeship of Duddy Kravitz, The (1974)",Comedy|Drama,71155
75992,"Brothers Karamazov, The (1958)",Drama,51435
75994,"Buccaneer, The (1958)",Adventure|Drama|Romance|War,51436
76022,Restless Blood (Levoton veri) (1946),Drama|Romance|Thriller,38688
76030,Case 39 (2009),Horror|Thriller,795351
76032,After Last Season (2009),Drama|Thriller,1196334
76034,"Cross: The Arthur Blessitt Story, The (2009)",Documentary,1385869
76049,Guest of Cindy Sherman (2008),Documentary,443524
76051,Delhi-6 (2009),Comedy|Crime|Drama,1043451
76054,Oceans (Océans) (2009),Documentary|Drama,765128
76056,New York (2009),Crime|Drama|Thriller,1328634
76060,"Slammin' Salmon, The (2009)",Comedy,1135525
76063,Your Vice is a Locked Room and Only I Have the Key (1972),Horror|Mystery|Thriller,69421
76066,Cookers (2001),Drama|Horror|Thriller,233481
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587
76079,Chloe (2009),Drama|Thriller,1352824
76082,Blackwoods (2002),Drama|Thriller,279695
76085,Trash (1970),Drama,66482
76087,Zift (2008),Crime|Drama|Mystery,1264914
76089,Flesh and the Devil (1926),Drama|Romance,16884
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769
76108,Tom and Jerry: The Movie (1992),Animation|Children|Comedy,105616
76111,About Elly (Darbareye Elly) (2009),Drama|Mystery,1360860
76117,"King and the Clown, The (Wang-ui namja) (2005)",Drama|Thriller,492835
76119,Extreme Movie (2008),Comedy,806147
76121,Dark Mirror (2007),Thriller,486651
76127,"You're a Good Man, Charlie Brown (1985)",Animation|Comedy|Musical,153997
76130,Universal Soldier: Regeneration (2009),Action|Drama|Sci-Fi|Thriller,1288403
76132,B.N.B. (Bunty Aur Babli) (2005),Adventure|Comedy|Crime,448206
76134,"Sherlock Holmes in Pearl of Death (Pearl of Death, The) (1944)",Crime|Horror|Mystery|Thriller,37168
76137,Lumiere and Company (Lumière et compagnie) (1995),Documentary,113718
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927
76145,Scar (2007),Crime|Horror|Thriller,847520
76147,I Hate Valentine's Day (2009),Comedy|Romance,762105
76149,Ollin oppivuodet (1920),Drama,138674
76151,Zizek! (2005),Documentary,478338
76153,Lupin III: First Contact (Rupan Sansei: Faasuto Kontakuto) (2002),Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller,827737
76156,Yuki & Nina (2009),Drama,1149363
76158,Air Doll (Kûki ningyô) (2009),Drama,1371630
76169,"Come Sweet Death (Komm, süsser Tod) (2000)",Comedy|Mystery|Thriller,271029
76171,India (Indien) (1993),Comedy|Drama,107214
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,1149361
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320
76182,Rockabilly Vampire (1996),Comedy|Horror,128089
76185,Miss Météo (2005),Comedy|Drama,456543
76187,White Mane (Crin blanc: Le cheval sauvage) (1953),Drama,44518
76189,Growth (2009),Sci-Fi|Thriller,1300159
76208,"Cremator, The (Spalovac mrtvol) (1969)",Comedy|Drama|Horror|Thriller,63633
76210,Defendor (2009),Comedy|Crime|Drama,1303828
76217,Bass Ackwards (2010),Drama,1445202
76238,One 2 Ka 4 (2001),Action|Comedy|Drama,227194
76241,Shakthi: The Power (2002),Action|Drama,331639
76244,Glorious 39 (2009),Drama|Romance|Thriller|War,1319694
76251,Kick-Ass (2010),Action|Comedy,1250777
76255,Varg Veum - Bitter Flowers (Varg Veum - Bitre Blomster) (2007),Crime|Drama|Thriller,844948
76258,Varg Veum - Fallen Angels (Varg Veum - Falne Engler) (2008),Crime|Drama|Thriller,1010265
76269,Chalte Chalte (2003),Drama,346723
76272,Five Minutes of Heaven (2009),Crime|Drama|Thriller,1238291
76277,"Hanging Tree, The (1959)",Drama|Romance|Western,52876
76279,Cain and Mabel (1936),Comedy|Musical|Romance,27413
76288,Swastika (1973),Documentary,70760
76291,Karan Arjun (1995),Drama,113526
76293,Date Night (2010),Action|Comedy|Romance,1279935
76298,"Pit and the Pendulum, The (1991)",Horror,100369
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy,401398
76303,Mark of the Devil (Hexen bis aufs Blut gequält) (1970),Drama|Horror,65491
76312,"Brink's Job, The (1978)",Comedy|Crime|Drama,77275
76317,After.Life (2009),Drama|Horror|Thriller,838247
76533,Dear Me (2008),Comedy|Romance,977646
76680,Camille (2007),Comedy|Drama|Romance,462219
76692,"Virgin Queen, The (1955)",Drama|Romance,48791
76695,"Sheepman, The (1958)",Comedy|Western,52190
76699,Sex Positive (2008),Documentary,1183697
76701,Love's Long Journey (2005),Drama|Romance|Western,486420
76709,Spider-Man: The Ultimate Villain Showdown (2002),Animation,499665
76711,Terry Fator: Live from Las Vegas (2009),Comedy,1489246
76714,Five Star Final (1931),Drama,21873
76716,Downloading Nancy (2008),Drama|Thriller,411323
76718,Onechanbara - Zombie Bikini Squad (a.k.a. Oneechanbara: The Movie) (2008),Action|Horror,1192613
76720,Movie Crazy (1932),Comedy|Romance,23241
76722,"Oklahoma Kid, The (1939)",Western,31747
76729,Don McKay (2009),Drama|Mystery|Thriller,1281374
76731,Taqwacore: The Birth of Punk Islam (2009),Documentary,1519402
76736,Grim Reaper (2007),Horror,903622
76738,Steam of Life (Miesten vuoro) (2010),Documentary,1583323
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,314121
76747,Angel (2007),Drama|Romance,783767
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,1033467
76753,"Final, The (2010)",Drama|Horror|Thriller,1390535
76755,Peacock (2010),Thriller,1188113
76758,Tillie's Punctured Romance (1914),Comedy,4707
76763,"Runaways, The (2010)",Drama|Musical,1017451
76770,Steal This Film II (2007),Documentary,1422758
76772,Carne (1991),Drama|Thriller,218871
76776,Pigsty (Porcile) (1969),Drama|Mystery,64828
76778,Rembrandt's J'accuse (2008),Documentary|Mystery,1303889
76808,"Way I Spent the End of the World, The (Cum mi-am petrecut sfarsitul lumii) (2006)",Drama,799991
76811,It! The Terror from Beyond Space (1958),Horror|Sci-Fi|Thriller,51786
76814,Deep in the Woods (Promenons-nous dans les bois) (2000),Horror|Thriller,236638
76816,Daisy (2006),Drama|Romance,468704
76818,Cape No. 7 (Hái-kak chhit-ho) (2008),Comedy|Drama|Romance,1267160
76823,"Men Who Tread on the Tiger's Tail, The (Tora no o wo fumu otokotachi) (1945)",Adventure|Drama|Thriller,38182
76827,Trench Road (Juoksuhaudantie) (2004),Comedy|Drama,372359
76829,Oh Happy Day (2007),Comedy|Romance,1059817
76832,"Black Waters of Echo's Pond, The (2009)",Fantasy|Horror|Thriller,960066
76836,"Most Beautiful, The (Ichiban utsukushiku) (1944)",Drama,36947
76860,Razorback (1984),Horror|Thriller,87981
76862,"Education of Charlie Banks, The (2007)",Drama,783515
76864,Cooking with Stella (2009),Drama,1479676
76866,Until the Light Takes Us (2008),Documentary,1014809
76873,Angel of Death (2009),Action|Crime|Thriller,1269734
77141,"Farewell to Arms, A (1957)",Drama|Romance|War,50379
77143,Caesar and Cleopatra (1945),Comedy|Drama|War,38390
77146,Reclaim Your Brain (Free Rainer) (2007),Comedy|Crime|Drama|Romance,810868
77149,When Dinosaurs Ruled the Earth (1970),Adventure|Fantasy|Romance|Sci-Fi,66561
77154,Waking Sleeping Beauty (2009),Animation|Documentary,1159961
77156,Affinity (2008),Drama|Romance,1116182
77162,"Roman Spring of Mrs. Stone, The (1961)",Drama|Romance,55382
77177,Wild China (2008),Documentary,884762
77179,"Case for Christ, The (2007)",Documentary,1153037
77181,"Ascent of Money, The (2008)",Documentary,1358383
77184,Hot Millions (1968),Comedy|Crime,63094
77189,Desperate Journey (1942),Drama|War,34646
77191,Death at a Funeral (2010),Comedy,1321509
77201,Valhalla Rising (2009),Action|Drama|War,862467
77204,Sahara (1983),Adventure|Drama|Romance,86232
77206,Diary of a Wimpy Kid (2010),Children|Comedy,1196141
77208,Skin (2008),Drama|Mystery,964586
77210,Hum Tumhare Hain Sanam (2002),Comedy|Drama|Romance,222024
77212,Out of the Fog (1941),Crime|Drama|Film-Noir,33987
77217,"Tender Trap, The (1955)",Comedy|Musical,48705
77223,"Caddy, The (1953)",Comedy|Musical,45589
77229,Hotel Reserve (1944),Thriller,36929
77231,Hell Is Sold Out (1951),Drama|Romance,43629
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,1039647
77238,Decision Before Dawn (1951),Drama|War,43459
77240,I Am Love (Io sono l'amore) (2009),Drama|Romance,1226236
77259,Circle of Eight (2009),Horror|Mystery,1520496
77264,Ballet Shoes (2007),Children|Drama,1083845
77266,Disgrace (2008),Drama,445953
77281,For the Love of Movies (2009),Documentary,1241707
77291,Aria (1987),Comedy|Drama,92580
77293,"Silent Partner, The (1978)",Crime|Drama|Thriller,78269
77296,Normal Adolescent Behavior (2007),Drama|Romance,790721
77298,Hell (L'enfer) (2005),Drama,430224
77300,Lego: The Adventures of Clutch Powers (2010),Action|Animation,1587414
77303,American Virgin (2009),Comedy,1318044
77307,Dogtooth (Kynodontas) (2009),Drama,1379182
77312,"Genova (Summer in Genoa, A) (2008)",Drama|Romance,791303
77316,City of Life and Death (Nanjing! Nanjing!) (2009),Drama|War,1124052
77318,Scarecrows (1988),Horror,96046
77326,"Beast, The (La bête) (1975)",Drama|Fantasy|Horror|Mystery|Romance,72752
77328,Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller,1259574
77330,Red Riding: 1980 (2009),Crime|Drama|Mystery,1260581
77332,Don's Plum (2001),Drama,119004
77336,"Cellar, The (Huset vid vägens ände) (2003)",Horror|Thriller,1105281
77339,"Dunwich Horror, The (2009)",Horror,1226752
77342,"I Are You, You Am Me (Tenkosei) (1982)",Comedy,84778
77344,Chizuko's Younger Sister (Futari) (1991),Drama,101930
77349,As Good as Dead (2010),Thriller,1294136
77351,Glory to the Filmmaker! (Kantoku · Banzai!) (2007),Comedy|Drama,996435
77353,Achilles and the Tortoise (Akiresu to kame) (2008),Comedy,1217243
77355,"Moment After, The (1999)",Drama|Sci-Fi|Thriller,240732
77357,Bananas!* (2009),Crime|Documentary|Drama,1452291
77359,Red Riding: 1983 (2009),Crime|Drama|Mystery,1259573
77362,Texas Carnival (1951),Comedy|Musical,44117
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,480255
77370,Tenure (2009),Comedy,1198408
77412,Panda! Go Panda! (Panda kopanda) (1972),Animation|Children,69058
77414,"Last Song, The (2010)",Drama|Romance,1294226
77416,Chained Heat (1983),Action|Crime|Drama|Thriller,85318
77421,Cyrus (2010),Comedy|Drama|Romance,1336617
77427,"Human Centipede, The (First Sequence) (2009)",Horror,1467304
77433,"Ten Commandments, The (1923)",Drama,14532
77435,This Is the Army (1943),Comedy|Musical|War,36430
77444,"Best of Times, The (Mei li shi guang) (2001)",Crime|Drama|Thriller,333902
77449,Ben (1972),Horror|Thriller,68264
77451,Operator 13 (1934),Drama|Romance|War,25607
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1587707
77463,Summer and Smoke (1961),Drama|Romance,55489
77468,Bloody Territories (Kôiki bôryoku: ryuuketsu no shima) (1969),Action|Crime,418815
77470,Stray Cat Rock: Sex Hunter (Nora-neko rokku: Sekkusu hanta) (1970),Crime,223783
77479,Letting Go of God (2008),Comedy|Documentary,1027091
77481,King of the Zombies (1941),Comedy|Horror,33787
77491,"Last Voyage, The (1960)",Drama,54016
77493,Night Must Fall (1937),Thriller,29310
77496,Night Train to Munich (1941),Film-Noir|Thriller|War,32842
77509,Pinky (1949),Drama,41746
77517,Tobruk (1967),Drama|War,62377
77538,Stray Cat Rock: Delinquent Girl Boss (Nora-neko rokku: Onna banchô) (1970),Action|Crime,204504
77540,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,970452
77550,Blood and Sand (1941),Drama,33405
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1228705
77596,Lebanon (2009),Drama|War,1483831
77613,Johnny Angel (1945),Crime|Drama|Film-Noir,37832
77615,"Dark Tower, The (1943)",Drama|Thriller,34636
77629,Reindeerspotting - Pako joulumaasta (2010),Documentary,1584813
77658,Cosmos (1980),Documentary,81846
77665,Marmaduke (2010),Comedy,1392197
77667,MacGruber (2010),Action|Comedy,1470023
77672,Ca$h (2010),Crime|Thriller,1106860
77680,"Dalton, Les (2004)",Comedy|Western,368668
77682,Three (a.k.a. 3 Extremes II) (Saam gaang) (2002),Horror|Mystery,324242
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,90206
77707,"When I Grow Up, I'll Be a Kangaroo (Kad porastem bicu Kengur) (2004)",Comedy,383846
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,1056437
77711,"Bridesmaid, The (Demoiselle d'honneur, La) (2004)",Drama|Romance|Thriller,405866
77715,Games of Love and Chance (L'esquive) (2003),Drama|Romance,338977
77719,Voyager (Homo Faber) (1991),Drama,102050
77721,Deathdream (a.k.a. Dead of Night) (1974),Horror|War,68457
77729,"Man on the Roof, The (Mannen på taket) (1976)",Action|Crime|Drama|Thriller,74857
77731,Vengeance (Fuk sau) (2009),Action|Crime|Thriller,1329454
77734,Confessions of a Gangsta (2006),Action,892404
77736,Crazy Stone (Fengkuang de shitou) (2006),Comedy|Crime,843270
77738,Living Death (2006),Drama|Horror|Thriller,892074
77742,3 Sailors and a Girl (Three Sailors and a Girl) (1953),Comedy|Musical,46424
77744,"3rd Voice, The (1960)",Crime|Drama|Thriller,54380
77752,Getting Any? (Minnâ-yatteruka!) (1994),Comedy,110524
77770,Los Bandoleros (2009),Action|Drama,1538503
77772,Vampire Apocalypse (2008),Comedy|Horror,1249294
77774,Big River Man (2009),Documentary,956101
77776,7 Dollars on the Red (Sette dollari sul rosso) (1966),Western,60978
77778,Aces and Eights (1936),Western,27255
77780,Virtuality (2009),Drama|Sci-Fi|Thriller,1219836
77783,Tora-san Our Lovable Tramp (Otoko wa tsurai yo) (1969),Comedy|Drama|Romance,64777
77788,"Good Heart, The (2009)",Drama,808285
77795,Cargo (2009),Sci-Fi,381940
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1179056
77800,Four Lions (2010),Comedy|Drama,1341167
77802,Cream Lemon (Kurîmu remon) (2004),Comedy|Drama,472840
77808,Bobby Deerfield (1977),Drama|Romance,75774
77810,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),Drama,1111890
77816,"Lord, Save Us from Your Followers (2008)",Documentary,1237900
77818,Gunless (2010),Action|Comedy|Drama|Western,1376195
77820,Furry Vengeance (2010),Children|Comedy,492389
77829,"Shock Doctrine, The (2009)",Documentary,1355640
77831,"Fine, Totally Fine (Zenzen Daijobu) (2008)",Comedy,1241338
77833,Armadillo (2010),Documentary|Drama,1640680
77835,Stage Door Canteen (1943),Comedy|Musical|Romance|War,36384
77837,You Don't Know Jack (2010),Drama,1132623
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,1210106
77843,"Disappearance of Alice Creed, The (2009)",Thriller,1379177
77846,12 Angry Men (1997),Crime|Drama,118528
77852,Tales of Terror (Kaidan Shin Mimibukuro) (2004),Horror,468774
77854,"Work of Director Michel Gondry, The (2003)",Comedy|Documentary,384700
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,955308
77875,L'enfance nue (Naked Childhood) (1968),Drama,65695
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,307076
77883,Heartbeats (Kohtaamisia) (2009),Comedy|Drama,1428457
